   7.3646454e+05	   2.2500000e+00	   1.6772153e+03	   2.2000000e+01	   1.0100000e+02	
   7.3646458e+05	   2.2900000e+00	   9.9180641e+02	   1.0400000e+02	   1.3500000e+02	
   7.3646463e+05	   3.5000000e+00	   9.2894355e+02	   6.8000000e+01	   1.8000000e+02	
   7.3646467e+05	   3.3300000e+00	   9.9674345e+02	   1.0800000e+02	   8.9000000e+01	
   7.3646471e+05	   7.7600000e+00	   2.2673084e+02	   1.8400000e+02	   9.9000000e+01	
   7.3646475e+05	   6.9000000e+00	   9.3158316e+01	   8.6000000e+01	   1.1900000e+02	
   7.3646479e+05	   6.1500000e+00	   2.2635437e+00	   2.1000000e+01	   9.5000000e+01	
   7.3646483e+05	   6.1500000e+00	  -3.2141166e-02	  -8.8000000e+01	  -1.1000000e+02	
   7.3646488e+05	   6.6400000e+00	  -3.1471138e-02	  -6.9000000e+01	  -1.3400000e+02	
   7.3646492e+05	   6.3900000e+00	  -2.7507829e-02	  -8.1000000e+01	  -5.1000000e+01	
   7.3646496e+05	   5.7400000e+00	  -1.6474115e-02	  -4.5000000e+01	  -7.1000000e+01	
   7.3646500e+05	   5.7600000e+00	  -2.6136933e-02	  -3.0000000e+00	  -2.7000000e+01	
   7.3646504e+05	   5.6600000e+00	  -2.4477223e-02	   5.4000000e+01	   2.0000000e+00	
   7.3646508e+05	   6.0200000e+00	  -2.9749241e-02	   1.5900000e+02	   5.9000000e+01	
   7.3646513e+05	   5.2300000e+00	  -2.1897003e-02	   1.5400000e+02	   1.7500000e+02	
   7.3646517e+05	   5.0800000e+00	   7.3436787e-01	   1.4900000e+02	   1.4300000e+02	
   7.3646521e+05	   5.2500000e+00	   9.5397556e+01	   1.1400000e+02	   8.0000000e+01	
   7.3646525e+05	   4.6500000e+00	   3.3379076e+02	   1.2200000e+02	   1.2800000e+02	
   7.3646529e+05	   4.4700000e+00	   1.6604926e+02	  -2.0000000e+00	   7.3000000e+01	
   7.3646533e+05	   2.7800000e+00	   1.5434636e+03	  -5.7000000e+01	  -3.0000000e+00	
   7.3646538e+05	   2.6500000e+00	   1.1446438e+03	  -8.7000000e+01	  -9.5000000e+01	
   7.3646542e+05	   6.2500000e+00	   1.6576424e+02	  -1.3900000e+02	  -7.9000000e+01	
   7.3646546e+05	   4.3100000e+00	   7.6574216e+02	  -1.0000000e+02	  -1.2100000e+02	
   7.3646550e+05	   5.1300000e+00	   7.1048210e+02	  -5.5000000e+01	  -3.9000000e+01	
   7.3646554e+05	   4.8600000e+00	   9.8752835e+02	   0.0000000e+00	  -2.9000000e+01	
   7.3646558e+05	   8.3200000e+00	   3.5535940e+02	   5.2000000e+01	   2.3000000e+01	
   7.3646563e+05	   7.6400000e+00	   4.0097396e+02	   1.3500000e+02	   1.6200000e+02	
   7.3646567e+05	   5.1400000e+00	   7.8132185e+02	   1.1500000e+02	   1.4700000e+02	
   7.3646571e+05	   7.4100000e+00	   2.5544891e+02	   1.2700000e+02	   7.2000000e+01	
   7.3646575e+05	   7.0000000e+00	   1.7566927e+02	   3.1000000e+01	   6.8000000e+01	
   7.3646579e+05	   6.5600000e+00	   2.4400350e+00	  -2.8000000e+01	   7.0000000e+01	
   7.3646583e+05	   6.7000000e+00	  -5.1255724e-02	  -4.3000000e+01	  -8.0000000e+00	
   7.3646588e+05	   6.7500000e+00	  -5.2413337e-02	  -1.0600000e+02	  -6.0000000e+01	
   7.3646592e+05	   7.1300000e+00	  -5.7824825e-02	  -1.2200000e+02	  -1.1500000e+02	
   7.3646596e+05	   6.3100000e+00	  -7.2246164e-02	  -7.6000000e+01	  -1.3900000e+02	
   7.3646600e+05	   5.9800000e+00	  -6.5593380e-02	  -7.8000000e+01	  -1.9000000e+01	
   7.3646604e+05	   6.1000000e+00	  -7.3919820e-02	   1.8000000e+01	  -5.0000000e+00	
   7.3646608e+05	   6.0100000e+00	  -8.3417819e-02	   1.6000000e+01	   3.9000000e+01	
   7.3646613e+05	   5.5600000e+00	  -8.5147264e-02	   1.1400000e+02	   1.0300000e+02	
   7.3646617e+05	   6.2600000e+00	   2.1502865e+00	   2.2500000e+02	   1.2500000e+02	
   7.3646621e+05	   6.0000000e+00	   5.8264671e+01	   1.2700000e+02	   1.9900000e+02	
   7.3646625e+05	   5.8200000e+00	   3.1177069e+02	   1.2200000e+02	   1.3800000e+02	
   7.3646629e+05	   3.6800000e+00	   8.7680405e+02	   5.4000000e+01	   1.3300000e+02	
   7.3646633e+05	   4.3200000e+00	   4.9890413e+02	  -5.5000000e+01	   5.6000000e+01	
   7.3646638e+05	   4.9400000e+00	   6.4272517e+02	  -1.1000000e+01	  -9.5000000e+01	
   7.3646642e+05	   2.9000000e+00	   2.1365850e+03	  -1.7400000e+02	  -3.7000000e+01	
   7.3646646e+05	   3.7900000e+00	   8.6774746e+02	             NaN	             NaN	
   7.3646650e+05	   2.8700000e+00	   2.3341664e+03	  -5.5000000e+01	  -6.0000000e+01	
   7.3646654e+05	   2.8100000e+00	   2.1602377e+03	  -6.6000000e+01	   4.3000000e+01	
   7.3646658e+05	   3.9700000e+00	   1.1541942e+03	  -5.8000000e+01	   6.8000000e+01	
   7.3646663e+05	   5.3800000e+00	   5.4522048e+02	             NaN	             NaN	
   7.3646667e+05	   6.2100000e+00	   5.0946586e+02	   1.5500000e+02	   1.3400000e+02	
   7.3646671e+05	   7.4500000e+00	   2.8463452e+02	   1.5400000e+02	   1.0800000e+02	
   7.3646675e+05	   6.6900000e+00	   9.6259268e+01	   7.5000000e+01	   9.0000000e+01	
   7.3646679e+05	   6.1800000e+00	   3.2233027e+00	   5.0000000e+01	   1.0000000e+02	
   7.3646683e+05	   5.9900000e+00	   2.3549554e+01	  -1.1000000e+01	  -1.0000000e+01	
   7.3646688e+05	   6.3600000e+00	  -5.4672773e-02	  -2.0000000e+00	  -8.1000000e+01	
   7.3646692e+05	   5.5000000e+00	  -3.4184430e-02	  -1.2900000e+02	  -1.1700000e+02	
   7.3646696e+05	   5.5800000e+00	  -5.0181795e-02	  -1.6300000e+02	  -1.5800000e+02	
   7.3646700e+05	   5.3100000e+00	  -4.7657363e-02	  -1.2900000e+02	  -1.2900000e+02	
   7.3646704e+05	   5.1700000e+00	  -6.7797027e-02	  -9.5000000e+01	  -8.2000000e+01	
   7.3646708e+05	   5.1700000e+00	  -6.1520816e-02	  -3.9000000e+01	  -3.1000000e+01	
   7.3646713e+05	   4.9300000e+00	  -5.3305953e-02	             NaN	             NaN	
   7.3646717e+05	   4.8500000e+00	   3.3512539e+00	             NaN	             NaN	
